"Country.Name","Country.Code","Indicator.Name","Indicator.Code","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","Mean_Across_Years"
"Senegal","SEN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.418,0.421063333749771,NA,0.420110791921616,NA,NA,0.419724708557129
"Serbia","SRB","GDP per capita (current US$)","NY.GDP.PCAP.CD",6755.07367461629,6600.05621129155,5588.9794435877,5765.20335248009,6292.5465490011,7252.40366767165,7417.20660836868,7733.80346893763,9232.96160604855,9537.68286673128,7217.59174487345
"Serbia","SRB","Government Effectiveness: Estimate","GE.EST",-0.178427875041962,0.00223585497587919,-0.00153347186278552,-0.0382016189396381,0.0732660889625549,0.0746255144476891,-0.0166272595524788,-0.0427990965545177,0.0126691851764917,0.0656684786081314,-0.00491241997806358
"Serbia","SRB","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.755,0.759485483169556,NA,0.676606357097626,NA,NA,0.730363946755727
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD",14729.6266228185,15188.1746751096,14894.4857827096,15409.8046337211,15961.2436308497,16411.9211174277,16851.1197648771,12020.021064317,12963.0589802139,13250.4558332375,14767.9912105282
"Seychelles","SYC","Government Effectiveness: Estimate","GE.EST",0.550113499164581,0.511338114738464,0.554864108562469,0.521492779254913,0.496014624834061,0.633342146873474,0.62259715795517,0.679121077060699,0.89958781003952,0.662167310714722,0.613063862919807
"Seychelles","SYC","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.678,0.630557179450989,NA,0.632779061794281,NA,NA,0.64711208041509
"Sierra Leone","SLE","GDP per capita (current US$)","NY.GDP.PCAP.CD",706.452681507398,702.338587730146,581.293411814954,515.447839602837,484.456128767591,519.649963861622,506.606913779078,493.432240551423,504.621287621531,475.795727844622,549.00947830812
"Sierra Leone","SLE","Government Effectiveness: Estimate","GE.EST",-1.21832025051117,-1.24709331989288,-1.28274750709534,-1.22429025173187,-1.22121274471283,-1.19094169139862,-1.17459666728973,-1.06286656856537,-1.15069496631622,-1.16025280952454,-1.19330167770386
"Sierra Leone","SLE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.351,0.35328620672226,NA,0.36270210146904,NA,NA,0.3556627693971
"Singapore","SGP","GDP per capita (current US$)","NY.GDP.PCAP.CD",56967.4257940383,57564.8023114977,55645.6068614606,56895.6583127851,61164.8973569773,66836.521995236,66070.4868123062,61273.9916594455,77710.0892373091,82807.6290622897,64293.7109403346
"Singapore","SGP","Government Effectiveness: Estimate","GE.EST",2.12852215766907,2.21809077262878,2.24877071380615,2.21457314491272,2.22528839111328,2.23167037963867,2.23171925544739,2.28457260131836,2.25011277198792,2.14482593536377,2.21781461238861
"Singapore","SGP","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.884,0.887083649635315,NA,0.879125714302063,NA,NA,0.883403121312459
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD",27942.8805401415,36136.699503894,36519.9925867513,35703.0999494536,33351.7065470628,30791.0610758219,33836.7733501056,29223.0696152475,31711.6119870909,35873.0564894806,33108.995164505
"Sint Maarten (Dutch part)","SXM","Government Effectiveness: Estimate","GE.EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sint Maarten (Dutch part)","SXM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD",18276.0095516546,18719.9881409371,16390.8821748507,16563.4404971229,17585.197002257,19486.3936845505,19381.8905468746,19552.0911095911,21768.1486708026,21256.8084273666,18898.0849806008
"Slovak Republic","SVK","Government Effectiveness: Estimate","GE.EST",0.725885152816772,0.793949067592621,0.737844526767731,0.794448375701904,0.666549742221832,0.581503808498383,0.549811840057373,0.502344250679016,0.491847693920136,0.378621488809586,0.622280594706535
"Slovak Republic","SVK","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.694,0.680050134658813,NA,0.664987325668335,NA,NA,0.679679153442383
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD",23503.2824850255,24247.1733184083,20890.1664304173,21678.3594670629,23514.0254604147,26123.7471277911,26042.4463468032,25558.4290544506,29331.0647010043,28439.3340989687,24932.8028490347
"Slovenia","SVN","Government Effectiveness: Estimate","GE.EST",1.00155377388,0.996909558773041,0.937552809715271,1.08773446083069,1.12905192375183,1.08230376243591,1.04191696643829,1.12151610851288,1.13862144947052,1.0690666437149,1.06062274575233
"Slovenia","SVN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.788,0.7886883020401,NA,0.774986982345581,NA,NA,0.783891761461894
"Solomon Islands","SLB","GDP per capita (current US$)","NY.GDP.PCAP.CD",2208.0852835112,2235.7337028278,2134.80541826155,2196.28389055503,2283.57905127379,2450.4828877801,2398.77305007963,2222.46211853173,2232.53695397683,2205.25180509148,2256.79941618891
"Solomon Islands","SLB","Government Effectiveness: Estimate","GE.EST",-0.833626627922058,-1.12227737903595,-0.995667695999146,-0.927770733833313,-0.928836345672607,-0.900794625282288,-0.88116580247879,-0.692087948322296,-0.833722710609436,-0.674787521362305,-0.879073739051819
"Solomon Islands","SLB","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.443,0.430859714746475,NA,0.419872611761093,NA,NA,0.431244108835856
"Somalia","SOM","GDP per capita (current US$)","NY.GDP.PCAP.CD",454.077264239123,491.189804120376,507.482915466996,517.09758150565,555.185123613189,537.15929021041,589.465891901577,556.578066029269,576.523678242108,592.103121972088,537.686273730079
"Somalia","SOM","Government Effectiveness: Estimate","GE.EST",-2.1953136920929,-2.43926000595093,-2.21718955039978,-2.20610427856445,-2.25891923904419,-2.21182322502136,-2.2808883190155,-2.13139939308167,-2.08389329910278,-2.02636790275574,-2.20511589050293
"Somalia","SOM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","ZAF","GDP per capita (current US$)","NY.GDP.PCAP.CD",7441.23085399675,6965.1378973693,6204.92990145846,5735.06678717842,6734.47515314548,7067.72416484458,6702.52661666304,5753.06649433369,7073.61275411821,6766.48125429478,6644.42518774027
"South Africa","ZAF","Government Effectiveness: Estimate","GE.EST",0.306189775466919,0.16547679901123,0.0877392515540123,0.101931490004063,0.0708981901407242,0.103732906281948,0.12788100540638,0.0452405549585819,-0.0710126981139183,-0.125317960977554,0.0812759313732386
"South Africa","ZAF","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.406,0.422549337148666,NA,0.425453394651413,NA,NA,0.418000910600026
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD",1659.14078728478,1245.14931107226,1071.77776475545,NA,NA,NA,NA,NA,NA,NA,1325.35595437083
"South Sudan","SSD","Government Effectiveness: Estimate","GE.EST",-1.67964661121368,-2.09334373474121,-2.14849662780762,-2.33603382110596,-2.43996262550354,-2.3204345703125,-2.38367080688477,-2.3163058757782,-2.39656352996826,-2.3898651599884,-2.25043233633041
"South Sudan","SSD","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.302,0.305912971496582,NA,0.306520849466324,NA,NA,0.304811273654302
"Spain","ESP","GDP per capita (current US$)","NY.GDP.PCAP.CD",29077.1820557563,29513.6511800405,25754.36102944,26537.1594894542,28185.3213671969,30379.7211126422,29581.5185513299,26984.2962770279,30488.8209528797,29674.5442864413,28617.6576302209
"Spain","ESP","Government Effectiveness: Estimate","GE.EST",1.16825199127197,1.17389130592346,1.15785312652588,1.095534324646,1.00121974945068,0.969287812709808,0.968881249427795,0.854268252849579,0.909273445606232,0.92075788974762,1.0219219148159
"Spain","ESP","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.743,0.736156404018402,NA,0.728255033493042,NA,NA,0.735803812503815
"Sri Lanka","LKA","GDP per capita (current US$)","NY.GDP.PCAP.CD",3643.83244664348,3885.62361617465,3990.35311739446,4107.82977539914,4388.20190593728,4360.58473469252,4082.69404871533,3852.38909102194,3996.57199501251,3354.38340757565,3966.2464138567
"Sri Lanka","LKA","Government Effectiveness: Estimate","GE.EST",-0.16699843108654,0.0678639337420464,-0.00669880630448461,-0.0278422981500626,-0.174448192119598,-0.256534099578857,-0.124889262020588,-0.0789144933223724,-0.114498667418957,-0.391204476356506,-0.127416479261592
"Sri Lanka","LKA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.584,0.59337055683136,NA,0.598324298858643,NA,NA,0.591898285230001
"St. Kitts and Nevis","KNA","GDP per capita (current US$)","NY.GDP.PCAP.CD",18315.914675326,19945.3151701577,20025.652352499,21079.520970707,22148.5124341669,22533.8820531551,23204.9705641255,18553.6571372598,18035.3861402469,20262.2671364514,20410.5078634095
"St. Kitts and Nevis","KNA","Government Effectiveness: Estimate","GE.EST",1.27128553390503,-0.0703446120023727,0.183694764971733,0.218476206064224,0.510402023792267,0.498739510774612,0.490093946456909,0.632899343967438,0.361725926399231,0.392122596502304,0.448909524083138
"St. Kitts and Nevis","KNA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,0.572474420070648,NA,0.586181640625,NA,NA,0.579328030347824
"St. Lucia","LCA","GDP per capita (current US$)","NY.GDP.PCAP.CD",9542.71357425779,10007.1445097875,10290.3715682224,10574.3865772889,11270.4747103578,11563.8304251364,11773.4274818992,8951.52476578187,10916.2270797887,13030.9284804245,10792.1029172945
"St. Lucia","LCA","Government Effectiveness: Estimate","GE.EST",0.77896636724472,0.0382621176540852,-0.0159701816737652,0.0970659106969833,0.393038630485535,0.330404460430145,0.341672003269196,0.306824326515198,-0.120851926505566,-0.0970938131213188,0.205231789499521
"St. Lucia","LCA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,0.588586747646332,NA,0.602564752101898,NA,NA,0.595575749874115
"St. Martin (French part)","MAF","GDP per capita (current US$)","NY.GDP.PCAP.CD",NA,21920.0237806503,NA,NA,NA,NA,19691.6167115689,NA,20320.7168789132,NA,20644.1191237108
"St. Martin (French part)","MAF","Government Effectiveness: Estimate","GE.EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Martin (French part)","MAF","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"St. Vincent and the Grenadines","VCT","GDP per capita (current US$)","NY.GDP.PCAP.CD",7117.55476276649,7210.60311284047,7386.74663845115,7684.79283998852,7996.63698412147,8399.70773102107,8680.25110238522,8306.36049307201,8360.0642393726,9125.32477064743,8026.80426746664
"St. Vincent and the Grenadines","VCT","Government Effectiveness: Estimate","GE.EST",0.988397896289825,0.211972832679749,0.129493191838264,0.374567747116089,0.393038630485535,0.330404460430145,0.341672003269196,0.306824326515198,0.303359389305115,0.317980945110321,0.369771142303944
"St. Vincent and the Grenadines","VCT","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,0.535864591598511,NA,0.533341825008392,NA,NA,0.534603208303452
"Sudan","SDN","GDP per capita (current US$)","NY.GDP.PCAP.CD",1834.56103515625,2076.0009765625,2226.40942382813,2614.29443359375,3188.76928710938,769.869140625,748.010925292969,608.33251953125,749.706787109375,1102.146484375,1591.81010131836
"Sudan","SDN","Government Effectiveness: Estimate","GE.EST",-1.48639118671417,-1.55744516849518,-1.51032912731171,-1.55881643295288,-1.47614145278931,-1.62895309925079,-1.65864384174347,-1.54020392894745,-1.66320180892944,-1.70530915260315,-1.57854351997375
"Sudan","SDN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.379,0.376040458679199,NA,0.377445191144943,NA,NA,0.377495216608047
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD",9124.54109297075,9199.17789329145,8907.83725830091,5705.39948731743,6112.88301430134,6730.83696146221,6690.04478601228,4796.53331389928,5026.87949279073,5858.82466074423,6815.29579610906
"Suriname","SUR","Government Effectiveness: Estimate","GE.EST",-0.0177134405821562,-0.176725581288338,-0.378639221191406,-0.371616750955582,-0.648573517799377,-0.686438202857971,-0.626823604106903,-0.578497290611267,-0.680655121803284,-0.943955838680267,-0.510963856987655
"Suriname","SUR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD",61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51939.4297445291,52837.9039778149,61417.6808766469,56424.2846986686,55565.7812830346
"Sweden","SWE","Government Effectiveness: Estimate","GE.EST",1.78943645954132,1.68177235126495,1.68551158905029,1.66378688812256,1.6754777431488,1.67112922668457,1.67409884929657,1.6703794002533,1.61247062683105,1.57297706604004,1.66970402002335
"Sweden","SWE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.8,0.802509963512421,NA,0.79535710811615,NA,NA,0.79928902387619
"Switzerland","CHE","GDP per capita (current US$)","NY.GDP.PCAP.CD",87304.3305813557,88724.9909402638,83806.4476003837,82153.0745447889,82254.3769269767,85217.3691512274,84121.9310304414,85897.7843338323,93446.4344518943,93259.9057183024,86618.6645279467
"Switzerland","CHE","Government Effectiveness: Estimate","GE.EST",1.81698524951935,2.10511255264282,1.96786153316498,1.97234451770782,2.01732301712036,1.99700856208801,1.91630423069,1.97250926494598,1.99303758144379,2.04994893074036,1.98084354400635
"Switzerland","CHE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.767,0.766107618808746,NA,0.756115138530731,NA,NA,0.763074252446492
"Syrian Arab Republic","SYR","GDP per capita (current US$)","NY.GDP.PCAP.CD",993.739882507097,1071.23420385272,857.497867137736,664.341672388301,862.319063332871,1111.87209187084,1124.52055370091,537.090234611441,420.622705161108,NA,849.248697173669
"Syrian Arab Republic","SYR","Government Effectiveness: Estimate","GE.EST",-1.40510082244873,-1.4045786857605,-1.62668311595917,-1.85051465034485,-1.79997062683105,-1.70233058929443,-1.74486637115479,-1.75368988513947,-1.76616072654724,-1.75204491615295,-1.68059403896332
"Syrian Arab Republic","SYR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tajikistan","TJK","GDP per capita (current US$)","NY.GDP.PCAP.CD",1038.32071676208,1094.43012404185,970.362599665447,801.39383995978,844.36524984854,850.666958175637,889.023371804416,852.330229562269,916.691967061922,1054.18948358818,931.177454047012
"Tajikistan","TJK","Government Effectiveness: Estimate","GE.EST",-1.0658118724823,-0.791394650936127,-0.904887020587921,-1.09165561199188,-1.185950756073,-1.16391563415527,-1.11671459674835,-0.759621620178223,-0.646949529647827,-0.756126046180725,-0.948302733898162
"Tajikistan","TJK","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.533,0.542126297950745,NA,0.504116356372833,NA,NA,0.526414218107859
"Tanzania","TZA","GDP per capita (current US$)","NY.GDP.PCAP.CD",954.658813476563,1013.42877197266,929.7998046875,942.889038085938,975.904663085938,1011.60015869141,1050.93176269531,1104.16442871094,1146.03198242188,1192.76647949219,1032.21759033203
"Tanzania","TZA","Government Effectiveness: Estimate","GE.EST",-0.712197959423065,-0.656892597675323,-0.652822732925415,-0.606329381465912,-0.682943880558014,-0.779425084590912,-0.85467791557312,-0.738110244274139,-0.646397411823273,-0.42673471570015,-0.675653192400932
"Tanzania","TZA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.4,0.386261075735092,NA,0.389834702014923,NA,NA,0.392031925916672
"Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD",6041.13394794203,5822.37778295314,5708.79409105798,5854.4639077194,6436.78965986703,7124.55881041403,7628.57603307351,7001.78546023389,7060.89770696418,6909.9562847948,6558.933368502
"Thailand","THA","Government Effectiveness: Estimate","GE.EST",0.163353562355042,0.25749933719635,0.2383993268013,0.225643277168274,0.257611274719238,0.254473984241486,0.260645478963852,0.202014088630676,0.221190869808197,0.128285065293312,0.220911626517773
"Thailand","THA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.604,0.616861402988434,NA,0.609310984611511,NA,NA,0.610057462533315
"Timor-Leste","TLS","GDP per capita (current US$)","NY.GDP.PCAP.CD",1201.60250698417,1221.72396039938,1322.9290943123,1349.54677672507,1285.5239757568,1241.16448533695,1583.07860279061,1663.5596290755,2741.95081994516,2389.2958750343,1600.03757263602
"Timor-Leste","TLS","Government Effectiveness: Estimate","GE.EST",-1.24591684341431,-1.21361148357391,-1.07980561256409,-1.04011559486389,-1.00352168083191,-0.936158120632172,-0.858102381229401,-0.754795730113983,-0.754948556423187,-0.767780125141144,-0.9654756128788
"Timor-Leste","TLS","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.434,0.453051894903183,NA,0.454314529895783,NA,NA,0.447122141599655
"Togo","TGO","GDP per capita (current US$)","NY.GDP.PCAP.CD",847.387500434413,877.192472988119,770.143379256632,792.440550873266,813.395006476051,873.554887235302,848.304534594506,886.699511508194,976.666183129642,942.649901579536,862.843392807566
"Togo","TGO","Government Effectiveness: Estimate","GE.EST",-1.28896832466125,-1.26604235172272,-1.2256110906601,-1.11821472644806,-1.16602909564972,-1.09365093708038,-0.972789764404297,-0.730569243431091,-0.686524271965027,-0.64258873462677,-1.01909885406494
"Togo","TGO","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.413,0.420792758464813,NA,0.431868046522141,NA,NA,0.421886934995651
"Tonga","TON","GDP per capita (current US$)","NY.GDP.PCAP.CD",4208.18789083239,4125.42545363426,4117.93104694205,3978.43768561484,4367.25660339844,4649.61330094975,4878.97868604087,4605.97084119137,4425.97149198516,NA,4373.08588895435
"Tonga","TON","Government Effectiveness: Estimate","GE.EST",-0.3854601085186,-0.00578122492879629,-0.35834863781929,-0.326938450336456,-0.254914045333862,0.191767975687981,0.205689504742622,0.275348663330078,0.303419291973114,-0.16647757589817,-0.0521694607101379
"Tonga","TON","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.512,0.518034160137177,NA,0.531120657920837,NA,NA,0.520384939352671
"Trinidad and Tobago","TTO","GDP per capita (current US$)","NY.GDP.PCAP.CD",19927.4039046998,20473.404028045,18508.770502876,16139.105257595,16258.7489291438,16328.1268925695,15642.4067190576,13705.900228571,16056.3020409273,19629.4653400829,17266.9633843568
"Trinidad and Tobago","TTO","Government Effectiveness: Estimate","GE.EST",0.416812211275101,0.335749626159668,0.253743559122086,0.247532933950424,0.225759148597717,0.206865146756172,0.0881585031747818,0.174368306994438,0.154986903071404,-0.0251202769577503,0.207885606214404
"Trinidad and Tobago","TTO","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.613,0.602326810359955,NA,0.603487730026245,NA,NA,0.606271513462067
"Tunisia","TUN","GDP per capita (current US$)","NY.GDP.PCAP.CD",4308.33830494463,4398.63869540854,3960.92484913663,3796.1095999439,3569.71883883673,3577.17534204669,3477.83618091653,3497.71902658991,3807.18410896841,3747.41939149283,3814.10643382848
"Tunisia","TUN","Government Effectiveness: Estimate","GE.EST",-0.0580974668264389,-0.0655622854828835,-0.101347163319588,-0.205795958638191,-0.050398975610733,-0.00628353748470545,-0.0353328697383404,-0.188614159822464,-0.210014835000038,-0.299408107995987,-0.122085535991937
"Tunisia","TUN","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.508,0.509609520435333,NA,0.516809940338135,NA,NA,0.511473153591156
"Turkiye","TUR","GDP per capita (current US$)","NY.GDP.PCAP.CD",12578.1878632,12165.220135038,11049.9951100942,10970.0458948862,10695.550196231,9568.83618958168,9215.44087472889,8638.73913259299,9743.21313092428,10674.5041731531,10529.973270043
"Turkiye","TUR","Government Effectiveness: Estimate","GE.EST",0.399253934621811,0.393015295267105,0.199838370084763,-0.00592907937243581,0.0139715606346726,-0.0683634132146835,-0.0203610323369503,-0.158615037798882,-0.118561923503876,-0.19902965426445,0.0435219020117074
"Turkiye","TUR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.626,0.625309884548187,NA,0.649261832237244,NA,NA,0.633523905595144
"Turkmenistan","TKM","GDP per capita (current US$)","NY.GDP.PCAP.CD",7049.79750519535,7685.50985852327,6208.2966545016,6163.25340597611,6354.53282979422,6721.34954037245,7344.88020350303,7330.36628793054,7885.29989591824,8792.5485039672,7153.5834685682
"Turkmenistan","TKM","Government Effectiveness: Estimate","GE.EST",-1.13601219654083,-0.52522075176239,-0.600480258464813,-0.913617134094238,-1.01185739040375,-1.08982193470001,-1.01762771606445,-1.02349519729614,-0.962062120437622,-1.1583536863327,-0.943854838609694
"Turkmenistan","TKM","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands","TCA","GDP per capita (current US$)","NY.GDP.PCAP.CD",22451.5687325118,24040.8746605688,25783.2941047676,26995.0321602259,25659.1958638691,26831.9714609396,27795.1485608171,20882.2612702141,23158.6378951102,24917.595805527,24851.5580514551
"Turks and Caicos Islands","TCA","Government Effectiveness: Estimate","GE.EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Turks and Caicos Islands","TCA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tuvalu","TUV","GDP per capita (current US$)","NY.GDP.PCAP.CD",3536.90150504438,3556.37972786582,3384.38320147639,3836.07300251003,4181.43658600984,4419.25999771152,4940.05098268449,4674.91140255256,5372.76023865042,5221.53279904243,4312.36894435479
"Tuvalu","TUV","Government Effectiveness: Estimate","GE.EST",-0.658958196640015,-0.97246515750885,-0.968938410282135,-0.921274960041046,-0.694827735424042,-0.553974688053131,-0.536815643310547,-0.430197656154633,-0.402606576681137,-0.311674624681473,-0.645173364877701
"Tuvalu","TUV","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.554,0.440525650978088,NA,0.447577118873596,NA,NA,0.480700923283895
"Uganda","UGA","GDP per capita (current US$)","NY.GDP.PCAP.CD",819.757867338416,897.50972863557,864.180059289672,753.684405508036,766.177604015442,793.128082237434,823.024732902811,846.881199214917,883.465728077878,964.39586947645,841.220527669663
"Uganda","UGA","Government Effectiveness: Estimate","GE.EST",-0.611192941665649,-0.539801716804504,-0.575034499168396,-0.631866991519928,-0.632896423339844,-0.692178010940552,-0.648771643638611,-0.616316556930542,-0.600183427333832,-0.583969175815582,-0.613221138715744
"Uganda","UGA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.382,0.382125794887543,NA,0.384176582098007,NA,NA,0.382767458995183
"Ukraine","UKR","GDP per capita (current US$)","NY.GDP.PCAP.CD",4187.73974609375,3104.65380859375,2124.66259765625,2187.7275390625,2638.32543945313,3096.5625,3661.45776367188,3751.7373046875,4827.845703125,4533.9755859375,3411.46879882813
"Ukraine","UKR","Government Effectiveness: Estimate","GE.EST",-0.663462817668915,-0.397487729787827,-0.553355574607849,-0.608068525791168,-0.513420879840851,-0.459502160549164,-0.334168434143066,-0.410013139247894,-0.438858985900879,-0.496294170618057,-0.487463241815567
"Ukraine","UKR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.647,0.642378509044647,NA,0.631387114524841,NA,NA,0.640255207856496
"United Arab Emirates","ARE","GDP per capita (current US$)","NY.GDP.PCAP.CD",45729.6076756823,46865.9645983676,41525.1389031283,41054.5395699204,43063.9674770763,46722.2687183733,45376.1708381558,37629.1741687956,44332.3400513163,53707.9800809111,44600.7152081727
"United Arab Emirates","ARE","Government Effectiveness: Estimate","GE.EST",1.19076550006866,1.45259976387024,1.5005863904953,1.41035568714142,1.40843749046326,1.42625665664673,1.38031601905823,1.28574478626251,1.36593055725098,1.29996228218079,1.37209551334381
"United Arab Emirates","ARE","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.659,0.676001250743866,NA,0.673011898994446,NA,NA,0.669337716579437
"United Kingdom","GBR","GDP per capita (current US$)","NY.GDP.PCAP.CD",43426.2981405143,47439.6165895125,44964.3911437292,40985.2351382417,40572.1214823783,43203.8141057739,42662.5353740311,40217.0090116986,46869.759058411,46125.2557513568,43646.6035795647
"United Kingdom","GBR","Government Effectiveness: Estimate","GE.EST",1.51276922225952,1.62398397922516,1.70567572116852,1.57455956935883,1.43069469928741,1.36168932914734,1.44990789890289,1.33266663551331,1.24177372455597,1.23863482475281,1.44723556041718
"United Kingdom","GBR","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.781,0.776982247829437,NA,0.782942950725555,NA,NA,0.780308399518331
"United States","USA","GDP per capita (current US$)","NY.GDP.PCAP.CD",53291.1276891406,55123.8497869046,56762.7294515989,57866.7449341091,59907.754260885,62823.309438197,65120.3946628653,63528.6343027508,70219.472454115,76329.5822652029,62097.3599245769
"United States","USA","Government Effectiveness: Estimate","GE.EST",1.51700305938721,1.46222817897797,1.43311977386475,1.44152593612671,1.51739835739136,1.53704130649567,1.45355904102325,1.27513825893402,1.29951977729797,1.25599312782288,1.41925268173218
"United States","USA","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.762,0.713683247566223,NA,0.701764345169067,NA,NA,0.725815864245097
"Uruguay","URY","GDP per capita (current US$)","NY.GDP.PCAP.CD",18140.8922133059,18131.5788465661,16950.7531694816,16837.9403803049,18995.3970195554,19026.0498173005,18098.361548609,15650.4993032445,17923.9953327961,20795.0423535553,18055.0509984719
"Uruguay","URY","Government Effectiveness: Estimate","GE.EST",0.397564351558685,0.435458540916443,0.455125451087952,0.505491554737091,0.405030578374863,0.505017399787903,0.643163442611694,0.730151116847992,0.799935340881348,0.849962711334229,0.57269004881382
"Uruguay","URY","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,0.6,0.602367758750916,NA,0.59876024723053,NA,NA,0.600376001993815
"Uzbekistan","UZB","GDP per capita (current US$)","NY.GDP.PCAP.CD",2419.71874376446,2628.46005444002,2753.97105782901,2704.67718852896,1916.76462520814,1604.25864156544,1795.20176845657,1759.30747053678,1993.42447787206,2255.15115496772,2183.09351831692
"Uzbekistan","UZB","Government Effectiveness: Estimate","GE.EST",-0.929248154163361,-0.636368691921234,-0.753366649150848,-0.662379205226898,-0.63322377204895,-0.617031216621399,-0.600062251091003,-0.616107642650604,-0.26617369055748,-0.329515904188156,-0.604347717761993
"Uzbekistan","UZB","Human capital index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,0.622805714607239,NA,NA,0.622805714607239
"Vanuatu","VUT","GDP per capita (current US$)","NY.GDP.PCAP.CD",2877.44452801285,2861.20315425441,2643.8868859095,2757.20330593386,3032.19702965604,3076.8353148388,3076.58988588361,2917.75684908933,3044.57364031957,3231.35129995571,2951.90418938537
